Filename,Source,Depth_ppm,T_SNR,R_SNR,L_SNRAS,Psi,Penalty_Val,Runtime_Sec
TIC_261136679_TESS_sector_83.fits,TESS,112.641975858696,293.712338607378,432.217273265257,110.269780061319,4.27817090181067,2.66357961758925,0.0002063
TIC_261136679_TESS_sector_84.fits,TESS,385.882188649211,152.120260915388,123.559120392428,80.8876608051504,1.41243394535078,1.88063617369068,0.0001329
TIC_261136679_TESS_sector_85.fits,TESS,186.808853944065,7.14385628886484,5.4723603183343,4.29575107346234,0.940615479816863,1.66300518039723,0.0001345
TIC_261136679_TESS_sector_86.fits,TESS,755.200270982859,25.9214897264827,25.380948056082,16.1894195712673,0.824192971938873,1.60113768207525,0.0001939
TIC_261136679_TESS_sector_87.fits,TESS,2594.83754706014,5.97828049450911,60.8166034612785,3.6620211248842,0.882326416655179,1.63250846749229,0.0001936
TIC_261136679_TESS_sector_88.fits,TESS,2932543167.96451,0.3855521540099,151003106.667143,0.227713313302572,0.999999996624583,1.69314717887224,3.82e-05
TIC_261136679_TESS_sector_89.fits,TESS,NaN,NaN,NaN,NaN,0,1,7.26e-05
TIC_261136679_TESS_sector_9.fits,TESS,899.916579443216,42.7299854842513,46.769201948364,42.1439233212967,0.0140033490596341,1.01390620798369,0.0010375
TIC_261136679_TESS_sector_90.fits,TESS,1740.66714946397,6.02311291217282,7.7679253219926,3.61165111865982,0.949727410027692,1.66768957307477,4.1e-05
TIC_261136679_TESS_sector_91.fits,TESS,3014.97778999515,10.8374177260642,11.1463324677321,9.12506528362398,0.206415684954226,1.18765371964114,4.4e-05
TIC_261136679_TESS_sector_92.fits,TESS,3362.5532430529,1.16978648482093,20.3410782231468,0.693907794743984,0.98535011620972,1.68579527954794,3.77e-05
TIC_261136679_TESS_sector_93.fits,TESS,NaN,NaN,NaN,NaN,0,1,6.86e-05
TIC_261136679_TESS_sector_94.fits,TESS,4480946451.30556,0.394182529418308,197429080.12557,0.232810551933196,0.999999998350699,1.69314717973529,5.29e-05
TIC_261136679_TESS_sector_95.fits,TESS,NaN,NaN,NaN,NaN,0,1,9.53e-05
TIC_261136679_TESS_sector_96.fits,TESS,1216472453.42591,0.293633374454629,39772291.9944482,0.173424601167903,0.999999999394102,1.693147180257,4.46e-05
TIC_261136679_TESS_sector_97.fits,TESS,1530187957.69641,0.267682324643823,187476620.745235,0.15809749313589,0.999999998572985,1.69314717984644,5.49e-05
TIC_261136679_TESS_sector_98.fits,TESS,1271139590.03258,0.272110775734303,82517069.3399069,0.160713008024635,0.999999991513886,1.69314717631689,5.45e-05
TIC_261136679_TESS_sector_99.fits,TESS,942107191.628069,0.250917217600368,36570400.8539598,0.148195751267034,0.999999988820557,1.69314717497022,4.75e-05
TOI_201.fits,TESS,5299.9879360015,105.908889228089,108.426265916607,64.667576328252,0.892205897917412,1.63774329024636,0.0001665
V723_Mon.fits,TESS,52317.5963089828,12.783566347662,16.0724224411713,7.65864102613677,0.952614065988482,1.66916902150595,7.81e-05
WD_1145+017.fits,TESS,27848.435365093,6.01213136667184,25.6906775467063,3.80560112457945,0.785701299501596,1.57981122294739,9.69e-05
WD_1145_017.fits,TESS,26432.3178688917,20.9991626759806,22.9904323518343,15.5459333797537,0.420177300003678,1.35078172297643,0.0001129
